restaurant,Category,Name,Calories,Carbs,Fat
Dairy Queen,Shakes,"Malt, Chocolate - Medium",540,80,19
Dairy Queen,Shakes,"Malt, Strawberry - Large",790,130,26
Dairy Queen,Shakes,"Dipped Cone, Chocolate - Small ***",880,137,27
Dairy Queen,Desserts,"Sundae, Cherry - Medium",330,42,15
Dairy Queen,Desserts,"Sundae, Marshmallow - Large",350,57,10
Dairy Queen,Desserts,Turtle Waffle Bowl Sundae,580,103,14
Dairy Queen,Desserts,Strawberry Shortcake,810,115,35
Dairy Queen,Desserts,Stars & Stripes StarKiss Bar,480,75,17
Dairy Queen,Desserts,"Oreo Blizzard Cake, 8”, 1/8 slice***",80,21,0
Dairy Queen,Desserts,Original Cheeseburger,550,75,24
Dairy Queen,Burgers,Iron Grilled Cheese Sandwich,400,34,18
Dairy Queen,Sandwiches,Chili Dog,420,52,14
Dairy Queen,Entrees,Banana,330,24,20
Dairy Queen,Kid's Meals,Chili - Bowl,110,29,0
Dairy Queen,Soups,Sausage Biscuit Sandwich,710,881,24
Dairy Queen,Breakfast,Banana Cream Pie Blizzard - Small,440,25,30
Dairy Queen,Desserts,Butterfinger Blizzard - Large,570,85,21
Dairy Queen,Desserts,Cookie Dough Blizzard - Small,990,151,35
Dairy Queen,Desserts,French Silk Pie Blizzard - Large,710,104,28
Dairy Queen,Desserts,Heath Blizzard - Small,1320,176,62
Dairy Queen,Desserts,Midnight Truffle Blizzard - Large,600,83,26
Dairy Queen,Desserts,Oreo CheeseQuake Blizzard - Small,1300,171,65
Dairy Queen,Desserts,Snickers Blizzard - Large,580,78,25
Dairy Queen,Desserts,M&M’s Chocolate Candies,1140,168,44
Dairy Queen,Desserts,Cappuccino MooLatté - Medium,140,20,6
Dairy Queen,Coffee,Mocha MooLatté - Large,570,84,19
Dairy Queen,Coffee,"Shake, Banana - Small",820,121,31
Dairy Queen,Shakes,"Shake, Chocolate - Medium",480,68,18
Dairy Queen,Shakes,"Shake, Strawberry - Large",700,112,25
Dairy Queen,Shakes,"Malt, Cherry - Small",770,114,26
Dairy Queen,Shakes,"Malt, Peanut Butter - Medium",560,83,19
Dairy Queen,Shakes,"Lemonade Chiller, Classic, Large",1010,111,53
Dairy Queen,Drinks,Chocolate Cone - Large,600,143,0
Dairy Queen,Desserts,"Sundae, Caramel - Large",490,75,15
Dairy Queen,Desserts,"Sundae, Marshmallow - Small",610,103,16
Dairy Queen,Desserts,"Sundae, Strawberry - Medium",290,50,7
Dairy Queen,Desserts,Peanut Butter Bash™,350,56,10
Dairy Queen,Desserts,DQ Sandwich,580,73,27
Dairy Queen,Desserts,"DQ Sheet Cake, 1/24 slice",190,31,5
Dairy Queen,Desserts,1/2 lb. GrillBurger with Cheese,320,47,13
Dairy Queen,Burgers,Iron Grilled Classic Club Sandwich,800,44,51
Dairy Queen,Sandwiches,Grilled Chicken Wrap,600,55,24
Dairy Queen,Sandwiches,Fries,280,22,15
Dairy Queen,Kid's Meals,Barbecue Pork Sandwich,190,27,8
Dairy Queen,Sandwiches,Cheese Curds ,310,41,9
Dairy Queen,Sides,Hashbrowns,550,0,45
Dairy Queen,Breakfast,Butterfinger Blizzard - Small,190,18,12
Dairy Queen,Desserts,Chocolate Xtreme Blizzard - Large,470,71,16
Dairy Queen,Desserts,French Silk Pie Blizzard - Small,1420,189,67
Dairy Queen,Desserts,Hawaiian Blizzard - Large,670,90,30
Dairy Queen,Desserts,Midnight Truffle Blizzard - Small,820,125,29
Dairy Queen,Desserts,Oreo Cookies Blizzard - Large,750,99,37
Dairy Queen,Desserts,Snickers Blizzard - Small,980,145,36
Dairy Queen,Desserts,Turtle Pecan Cluster Blizzard - Large ***,670,99,26
Dairy Queen,Desserts,Chocolate Chip Cookie Dough Pieces,1470,164,82
Dairy Queen,Desserts,Whipped Topping,130,18,6
Dairy Queen,Desserts,Mocha MooLatté - Small,90,7,7
Dairy Queen,Coffee,"Arctic Rush Float, All Flavors - Medium",500,74,19
Dairy Queen,Drinks,"Shake, Cherry - Large",420,82,7
Dairy Queen,Shakes,"Shake, Strawberry - Small",830,126,27
Dairy Queen,Shakes,"Malt, Caramel - Medium",490,70,18
Dairy Queen,Shakes,"Malt, Hot Fudge - Large",830,134,25
Dairy Queen,Shakes,"Lemonade Chiller, Classic, Small",1090,165,38
Dairy Queen,Drinks,Chocolate Cone - Kids’ ,250,55,0
Dairy Queen,Desserts,"Sundae, Banana - Large",180,28,5
Dairy Queen,Desserts,"Sundae, Hot Fudge - Small",470,76,14
Dairy Queen,Desserts,"Sundae, Pineapple - Medium",300,46,10
Dairy Queen,Desserts,Peanut Buster® Parfait,340,54,10
Dairy Queen,Desserts,Cherry Dilly Bar,710,96,31
Dairy Queen,Desserts,"DQ Cake, 8”, 1/8 slice",210,24,12
Dairy Queen,Desserts,1/4 lb. Bacon Cheese GrillBurger™,410,59,15
Dairy Queen,Burgers,Veggie Quesadilla Basket,630,44,37
Dairy Queen,Entrees,Grilled Chicken Salad,1100,110,59
Dairy Queen,Salads,Cheeseburger Kids’,330,13,15
Dairy Queen,Kid's Meals,Onion Rings,400,34,18
Dairy Queen,Sides,Deluxe Hamburger,360,47,16
Dairy Queen,Burgers,Country Platter,350,34,14
Dairy Queen,Breakfast,Banana Split Blizzard - Medium,780,69,46
Dairy Queen,Desserts,Chocolate Xtreme Blizzard - Mini,570,93,17
Dairy Queen,Desserts,Double Fudge Cookie Dough Blizzard - Med,400,55,17
Dairy Queen,Desserts,Hawaiian Blizzard - Mini,1010,144,42
Dairy Queen,Desserts,M&M’s Chocolate Candy Blizzard - Medium,300,45,10
Dairy Queen,Desserts,Oreo® Cookies Blizzard - Mini,840,127,30
Dairy Queen,Desserts,Reese’s Peanut Butter Cups Blizzard - Med,350,52,13
Dairy Queen,Desserts,Turtle Pecan Cluster Blizzard - Mini ***,740,101,31
Dairy Queen,Desserts,Cheesecake Pieces,430,56,20
Dairy Queen,Desserts,Heath Pieces,100,10,6
Dairy Queen,Desserts,Reese’s Peanut Butter Cups Pieces,150,17,9
Dairy Queen,Desserts,French Vanilla MooLatté - Small,140,16,8
Dairy Queen,Coffee,"Arctic Rush Freeze, All Flavors - Medium",500,80,15
Dairy Queen,Drinks,"Shake, Caramel - Large",470,80,12
Dairy Queen,Shakes,"Shake, Peanut Butter - Small",960,155,29
Dairy Queen,Shakes,"Malt, Banana - Medium",640,71,33
Dairy Queen,Shakes,"Malt, Chocolate - Large",670,102,22
Dairy Queen,Shakes,"Malt, Vanilla - Small",1020,171,32
Dairy Queen,Shakes,Chocolate Cone - Medium,580,89,19
Dairy Queen,Desserts,"Sundae, Caramel - Medium",340,54,10
Dairy Queen,Desserts,"Sundae, Hot Fudge - Large",430,74,11
Dairy Queen,Desserts,"Sundae, Strawberry - Small",610,94,21
Dairy Queen,Desserts,Oreo® Brownie EarthQuake® Treat,260,44,7
Dairy Queen,Desserts,Buster Bar® Treat***,740,149,27
Dairy Queen,Desserts,"DQ Log Cake, 1/8 slice ",460,44,28
Dairy Queen,Desserts,1/4 lb. Mushroom Swiss GrillBurger,310,44,12
Dairy Queen,Burgers,Iron Grilled Turkey Sandwich,570,39,35
Dairy Queen,Sandwiches,Crispy Chicken Wrap,550,43,23
Dairy Queen,Sandwiches,Grilled Cheese Kids’ ,350,30,21
Dairy Queen,Kid's Meals,Barbecue Beef Sandwich,320,30,13
Dairy Queen,Sandwiches,Crispy Fish Sandwich,350,40,14
Dairy Queen,Sandwiches,Pancake Platter,470,53,22
Dairy Queen,Breakfast,Butterfinger® Blizzard - Mini,310,57,6
Dairy Queen,Desserts,Chocolate Xtreme Blizzard - Medium,340,52,12
Dairy Queen,Desserts,French Silk Pie Blizzard - Mini,960,130,45
Dairy Queen,Desserts,Hawaiian Blizzard - Medium,430,57,19
Dairy Queen,Desserts,Midnight Truffle Blizzard - Mini,600,92,21
Dairy Queen,Desserts,Oreo Cookies Blizzard - Medium,400,54,19
Dairy Queen,Desserts,Snickers® Blizzard - Mini,680,100,25
Dairy Queen,Desserts,Turtle Pecan Cluster Blizzard - Medium ***,370,55,13
Dairy Queen,Desserts,Choco Chunks,1070,129,56
Dairy Queen,Desserts,Strawberry Topping,150,17,10
Dairy Queen,Desserts,French Vanilla MooLatté - Large,25,6,0
Dairy Queen,Coffee,"Arctic Rush Float, All Flavors - Small",780,129,22
Dairy Queen,Drinks,"Shake, Cherry - Medium",330,65,6
Dairy Queen,Shakes,"Shake, Peanut Butter - Large",630,94,22
Dairy Queen,Shakes,"Malt, Caramel - Small",1230,120,71
Dairy Queen,Shakes,"Malt, Hot Fudge - Medium",610,95,20
Dairy Queen,Shakes,"Malt, Vanilla - Large",840,126,30
Dairy Queen,Shakes,Chocolate Cone - Small ,950,151,29
Dairy Queen,Desserts,"Sundae, Caramel - Small",240,37,7
Dairy Queen,Desserts,"Sundae, Hot Fudge - Medium",300,50,8
Dairy Queen,Desserts,"Sundae, Pineapple - Large",440,67,15
Dairy Queen,Desserts,Banana Split,480,77,14
Dairy Queen,Desserts,Heath® Dilly Bar,520,94,14
Dairy Queen,Desserts,"DQ Heart Cake, 1/10 slice",220,25,13
Dairy Queen,Desserts,1/2 lb. FlameThrower® GrillBurger,290,42,11
Dairy Queen,Burgers,Popcorn Shrimp Basket,1000,40,74
Dairy Queen,Entrees,Side Salad,1000,116,49
Dairy Queen,Salads,Chicken Strip Kids’ (2),20,5,0
Dairy Queen,Kid's Meals,Corn Dog,220,15,12
Dairy Queen,Sides,DQ Ultimate® Burger,260,26,15
Dairy Queen,Burgers,Ultimate Hashbrown Platter,780,34,48
Dairy Queen,Breakfast,Banana Split Blizzard - Large,660,45,43
Dairy Queen,Desserts,Chocolate Xtreme Blizzard - Small,780,129,23
Dairy Queen,Desserts,Double Fudge Cookie Dough Blizzard - Large,650,88,29
Dairy Queen,Desserts,Hawaiian Blizzard - Small,1340,189,58
Dairy Queen,Desserts,M&M’s Chocolate Candy Blizzard - Large,440,67,15
Dairy Queen,Desserts,Oreo Cookies Blizzard - Small,1140,176,41
Dairy Queen,Desserts,Reese’s Peanut Butter Cups Blizzard - Large,550,81,20
Dairy Queen,Desserts,Turtle Pecan Cluster Blizzard - Small ***,1040,141,44
Dairy Queen,Desserts,Brownie Pieces,700,88,33
Dairy Queen,Desserts,Snickers Pieces,130,17,6
Dairy Queen,Desserts,French Vanilla MooLatté - Medium,130,17,7
Dairy Queen,Coffee,"Arctic Rush Freeze, All Flavors - Large",630,101,19
Dairy Queen,Drinks,"Shake, Cherry - Small",610,107,15
Dairy Queen,Shakes,"Shake, Peanut Butter - Medium",500,72,18
Dairy Queen,Shakes,"Malt, Banana - Large",920,94,52
Dairy Queen,Shakes,"Malt, Hot Fudge - Small",860,134,27
Dairy Queen,Shakes,"Malt, Vanilla - Medium",620,90,22
Dairy Queen,Shakes,,740,116,23
Denny's,Shakes,Meat Lover’s Scramble,610,74,28
Denny's,Breakfast,Chicken Sausage Patty (1),1140,94,63
Denny's,Breakfast,Ultimate Skillet,110,0,9
Denny's,Breakfast,Pancake Puppies®,740,34,56
Denny's,Sides,Fit Fare® Omelette,370,68,8
Denny's,Breakfast,Chicken Wings w/ Sweet & Tangy BBQ Sauce (add dipping sauce),390,25,18
Denny's,Appetizers,Classic Cheeseburger (add choices),450,40,18
Denny's,Burgers,Hickory Grilled Chicken Sandwich (add choices),820,47,44
Denny's,Sandwiches,Half Size Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,900,67,47
Denny's,Salads,OJ Strawberry Mango,310,21,10
Denny's,Drinks,Bacon Avocado Burrito w/ hash browns,250,62,0
Denny's,Breakfast,Eggs (2),1010,91,59
Denny's,Breakfast,All  -  American Slam® (add choices),250,1,21
Denny's,Breakfast,Bacon Strips,800,5,68
Denny's,Sides,Red  -  Skinned Potatoes,140,1,11
Denny's,Sides,Moons Over My Hammy Omelette™ w/ hash browns (add choices),210,27,7
Denny's,Breakfast,Mozzarella Cheese Sticks (add marinara sauce),770,31,53
Denny's,Appetizers,Double Cheeseburger (add choices),560,58,20
Denny's,Burgers,Prime Rib Philly Melt (add choices),1400,49,87
Denny's,Sandwiches,"French Fries, salted",670,52,36
Denny's,French Fries,Broccoli,430,50,23
Denny's,Sides,Vegetable Rice Pilaf,25,4,0
Denny's,Sides,Coconut Cream Pie,190,35,3
Denny's,Desserts,Pacific Chiller,630,65,39
Denny's,Drinks,Banana Pecan Pancake Breakfast,210,54,0
Denny's,Breakfast,Egg Whites (2),780,130,15
Denny's,Breakfast,Belgian Waffle Slam®,50,1,0
Denny's,Breakfast,Bagel & Cream Cheese,820,32,64
Denny's,Sides,English Muffin / no margarine,428,48,12
Denny's,Sides,Sausage Links (4),130,25,1
Denny's,Sides,Ultimate Omelette® (add choices),370,4,34
Denny's,Breakfast,Sampler™ (add sauce),620,8,48
Denny's,Appetizers,Mushroom Swiss Burger (add choices),1380,139,71
Denny's,Burgers,Spicy Buffalo Chicken Melt (add choices),860,51,48
Denny's,Sandwiches,Pineapple Dream™,860,76,48
Denny's,Drinks,Country  -  Fried Steak & Eggs (add choices),180,47,0
Denny's,Breakfast,English Muffin / no margarine,660,29,43
Denny's,Breakfast,Sausage Links,130,25,1
Denny's,Breakfast,Fit Slam®,180,2,17
Denny's,Breakfast,Bowl of Harvest Oatmeal w/ Milk,390,46,12
Denny's,Sides,"Everything Hash Browns w/ onions, cheese & country gravy",370,74,5
Denny's,Sides,Strawberry Lemonade,340,33,21
Denny's,Drinks,Harvest Oatmeal Breakfast,200,50,0
Denny's,Breakfast,Grilled Ham Slice,530,93,11
Denny's,Breakfast,Seasonal Fruit,120,8,5
Denny's,Breakfast,French Toast Slam®,70,18,0
Denny's,Breakfast,Buttermilk Biscuit,780,35,58
Denny's,Sides,Fruit   -   Banana,190,24,9
Denny's,Sides,Slices of Toast w/ margarine,110,29,0
Denny's,Sides,Western Omelette w/ hash browns (add choices),270,31,13
Denny's,Breakfast,Smothered Cheese Fries,700,32,46
Denny's,Appetizers,Veggie Burger w/ balsamic vinaigrette & Fit Fare® fresh veggies,860,75,53
Denny's,Burgers,Strawberry Mango Pucker™,540,76,13
Denny's,Drinks,Moons Over My Hammy® (add choices),220,56,0
Denny's,Breakfast,Grits w/ margarine,760,51,41
Denny's,Breakfast,Slices of Toast w/ margarine,220,44,3
Denny's,Breakfast,Lumberjack Slam® (add choices),270,31,13
Denny's,Breakfast,Cheddar Cheese Hash Browns,960,80,50
Denny's,Sides,Fruit   -   Grapes,300,26,19
Denny's,Sides,Turkey Bacon Strips,55,29,0
Denny's,Sides,Basket of Puppies w/o syrup,180,1,11
Denny's,Appetizers,Three  -  Dip & Chips,510,100,11
Denny's,Appetizers,Western Burger (add choices),560,72,25
Denny's,Burgers,Chicken Deluxe Salad  -  Grilled Chicken (add choices),1010,69,55
Denny's,Salads,Groovy Mango,340,13,13
Denny's,Shakes,Southwestern Steak Burrito w/ hash browns,270,71,0
Denny's,Breakfast,Hash Browns,1120,101,63
Denny's,Breakfast,Turkey Bacon Strips,210,26,12
Denny's,Breakfast,The Grand Slamwich® w/ hash browns,90,1,5
Denny's,Breakfast,Chicken Sausage Patty (2),1520,97,101
Denny's,Sides,Grilled Ham Slice,220,1,18
Denny's,Sides,Cheese Burger Flatbread,120,8,5
Denny's,Appetizers,Zesty Nachos,890,53,54
Denny's,Appetizers,"Bacon, Lettuce & Tomato (add choices)",1340,140,61
Denny's,Sandwiches,Chicken Deluxe Salad  -  Chicken Strips (add choices),520,35,35
Denny's,Salads,Strawberry Banana Bliss,590,43,29
Denny's,Shakes,T  -  Bone Steak & Eggs (add choices),250,65,0
Denny's,Breakfast,Oatmeal w/ Milk,780,4,36
Denny's,Breakfast,Bananas Foster French Toast Skillet (add meat),200,31,5
Denny's,Breakfast,Eggs (each) 2 oz = 1 egg,860,107,33
Denny's,Sides,Grits w/ margarine,125,0,11
Denny's,Sides,Chicken Strips w/ Buffalo Sauce (add dipping sauce),90,15,3
Denny's,Appetizers,Coffee,720,52,32
Denny's,Coffee,Sweet Georgia Peach,0,0,0
Denny's,Shakes,Bacon Strips,260,65,0
Denny's,Breakfast,"Pancakes, Buttermilk",70,1,5
Denny's,Breakfast,Prime Rib Skillet,330,67,4
Denny's,Breakfast,Grits w/ margarine,850,64,46
Denny's,Sides,Chicken Strips w/ Sweet & Tangy BBQ Sauce (add dipping sauce),220,44,3
Denny's,Appetizers,Flavored Cappuccino,820,82,30
Denny's,Coffee,Heartland Scramble®,100,28,2
Denny's,Breakfast,Buttermilk Biscuit,1160,110,63
Denny's,Breakfast,Santa Fe Skillet,190,24,9
Denny's,Breakfast,Hash Browns,710,30,52
Denny's,Sides,Chicken Wings w/ Buffalo Sauce (add dipping sauces),210,26,12
Denny's,Appetizers,Bacon Slamburger™ (add choices),330,3,20
Denny's,Burgers,Club Sandwich (add choices),1010,56,58
Denny's,Sandwiches,Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,630,55,33
Denny's,Salads,"Veggies, Fit Fare®",370,32,12
Denny's,Sides,Smoked Cheddar Mashed Potatoes,35,5,1
Denny's,Sides,Seasonal Fruit,120,49,5
Denny's,Sides,Veggie  -  Cheese Omelette (add choices),70,18,0
Denny's,Breakfast,Half Size Sampler™ (add sauce),460,9,33
Denny's,Appetizers,Patty Melt (add choices),870,84,42
Denny's,Burgers,The Super Bird® (add choices),1040,41,73
Denny's,Sandwiches,Garlic Dinner Bread,610,54,29
Denny's,Sides,Corn,170,21,9
Denny's,Sides,Grilled Shrimp Skewer,120,21,0
Denny's,Sides,Banana Split,90,1,4
Denny's,Desserts,Floats (Root Beer or Coca  -  Cola®),810,125,31
Denny's,Desserts,Oreo® Blender Blaster™,430,69,17
Denny's,Shakes,Fit Fare® Tilapia Ranchero,890,113,44
Denny's,Entrees,Senior Club Sandwich (add choices),450,40,19
Denny's,Entrees,Senior Scrambled Eggs & Cheddar Breakfast,550,39,32
Denny's,Entrees,Slam® Dribblers,980,73,59
Denny's,Kid's Meals,High Diving Veggies w/ ranch dressing,410,74,11
Denny's,Kid's Meals,Half Size Zesty Nachos,210,5,20
Denny's,Appetizers,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,670,70,30
Denny's,Sandwiches,Chicken Noodle Soup,520,48,16
Denny's,Soups,Seasoned Fries,140,35,4
Denny's,French Fries,Garlic Dinner Bread,630,48,47
Denny's,Sides,Sautéed Spinach,170,21,9
Denny's,Sides,Chocolate French Silk Pie,70,5,6
Denny's,Desserts,Hot Fudge Brownie A La Mode,770,59,57
Denny's,Desserts,Strawberry Topping,830,122,37
Denny's,Desserts,Sweet & Tangy BBQ Chicken w/ bread & veggies,60,14,0
Denny's,Entrees,Senior French Toast Slam® w/ egg (add choices),900,99,33
Denny's,Entrees,Track & Cheese (add side),550,35,37
Denny's,Kid's Meals,Bacon Cheddar Burger (add choices),300,45,9
Denny's,Burgers,Chicken Ranch Melt w/o dressing (add choices),880,45,49
Denny's,Sandwiches,Clam Chowder,910,76,52
Denny's,Soups,Vegetable Beef Soup,270,24,17
Denny's,Soups,Golden  -  Fried Shrimp,140,17,5
Denny's,Sides,Sautéed Spinach w/ Pico de Gallo & Bacon,190,20,8
Denny's,Sides,Chocolate Peanut Butter Silk Pie,110,6,8
Denny's,Desserts,"Ice Cream (Vanilla, Chocolate or Strawberry)",680,59,47
Denny's,Desserts,Turtle Cheesecake,290,34,15
Denny's,Desserts,T  -  Bone Steak & Breaded Shrimp w/ bread (add choices),780,90,42
Denny's,Entrees,Senior Grilled Cheese Deluxe Sandwich (add choices),900,27,54
Denny's,Entrees,Senior Starter™ (add choices),520,49,28
Denny's,Entrees,Triple Play Nuggets w/ BBQ sauce (add side),210,1,19
Denny's,Kid's Meals,Broccoli & Cheddar Soup,340,43,13
Denny's,Soups,Hash Browns,370,48,16
Denny's,Sides,Dippable Veggies / no dressing,210,26,12
Denny's,Sides,Hash Browns,30,5,0
Denny's,Sides,Caramel Apple Crisp,210,26,12
Denny's,Desserts,Fudge Topping,740,134,21
Denny's,Desserts,Oreo® Cookie Pieces,150,23,6
Denny's,Desserts,Lemon Pepper Grilled Tilapia w/ bread (add choices),110,16,5
Denny's,Entrees,Senior Country  -  Fried Steak w/ bread (add choices),800,59,35
Denny's,Entrees,Slap Shot Slider (1) (add side),690,51,43
Denny's,Kid's Meals,Home Plate Mashed Potatoes w/ brown gravy,310,22,15
Denny's,Kid's Meals,Sundae Sundae Sundae!,140,52,6
Denny's,Kid's Meals,Garden Salad w/o dressing,300,36,16
Denny's,Salads,Coleslaw,120,7,7
Denny's,Sides,Apple Pie,260,15,22
Denny's,Desserts,Cookies & Cream Pie,480,67,22
Denny's,Desserts,New York Style Cheesecake,630,67,39
Denny's,Desserts,Fit Fare® Sweet & Tangy BBQ Chicken w/ broccoli & corn,510,43,34
Denny's,Entrees,Senior Belgian Waffle Slam® w/ egg,630,56,13
Denny's,Entrees,Senior Omelette (add choices),520,25,39
Denny's,Entrees,Pit Stop Pizza (add side),440,8,34
Denny's,Kid's Meals,Game  -  On Grapes,590,70,26
Denny's,Kid's Meals,Loaded Baked Potato Soup,55,29,0
Denny's,Soups,Fiesta Corn,420,23,32
Denny's,Sides,Mashed Potatoes,130,26,3
Denny's,Sides,Caramel Topping,100,55,3
Denny's,Desserts,Glazed Pecans,190,44,1
Denny's,Desserts,Pecan Pie,200,18,15
Denny's,Desserts,Mushroom Swiss Chopped Steak w/ bread (add choices),730,98,36
Denny's,Entrees,Senior Fit Fare® Grilled Chicken,1080,34,75
Denny's,Entrees,Softball Pancake w/ meat,540,52,16
Denny's,Kid's Meals,Onion Rings,250,30,11
Denny's,Sides,"French Fries, salted",520,48,36
Denny's,Sides,Red  -  Skinned Potatoes,430,50,23
Denny's,Sides,Cherry Topping,210,27,7
Denny's,Desserts,Hershey®’s Chocolate Cake,57,14,0
Denny's,Desserts,Pumpkin Pie,580,75,28
Denny's,Desserts,Prime Rib & Chicken Sizzlin’ Skillet,500,77,18
Denny's,Entrees,Senior Fit Fare® Omelette,940,67,43
Denny's,Entrees,"Spaghetti, Set, Go! (add side)",480,57,18
Denny's,Kid's Meals,"Veggies, Dippable w/ ranch dressing",270,40,6
Denny's,Sides,Tomato Slices,210,5,20
Denny's,Sides,Chopped Nuts,10,2,0
Denny's,Desserts,Lemon Meringue Layer Pie,190,6,17
Denny's,Desserts,Country  -  Fried Steak w/ gravy (add choices),500,82,19
Denny's,Entrees,T  -  Bone Steak w/ bread (add choices),1170,74,74
Denny's,Entrees,Senior Grilled Shrimp Skewer w/ bread (add choices),820,24,35
Denny's,Entrees,Chocolate Chip  -  In Pancakes,450,56,15
Denny's,Kid's Meals,Finish Line Fries,450,61,18
Denny's,Kid's Meals,Chocolate Topping,430,50,23
Denny's,Desserts,Key Lime Pie,100,9,0
Denny's,Desserts,Chicken Strips w/ bread (add choices),560,87,20
Denny's,Entrees,T  -  Bone Steak & Shrimp Skewer w/ bread (add choices),760,84,29
Denny's,Entrees,Senior Grilled Chicken w/ bread (add choices),1000,47,59
Denny's,Entrees,Cheesy @ the Plate (add side),370,21,15
Denny's,Kid's Meals,Apple Dunkers w/ caramel sauce,380,32,21
Denny's,Kid's Meals,Kids’ OREO® Blender Blaster,130,30,0
Denny's,Kid's Meals,"Milk Shakes (Vanilla, Chocolate or Strawberry)",690,88,33
Denny's,Shakes,Fish & Chips (add dinner bread choice),610,74,28
Denny's,Entrees,Tilapia Ranchero w/ bread,1530,145,90
Denny's,Entrees,Senior Lemon Pepper Grilled Tilapia w/ bread (add choices),630,60,27
Denny's,Entrees,Jr. Grand Slam®,610,24,32
Denny's,Kid's Meals,Fishing Goldfish® Crackers,380,39,19
Denny's,Kid's Meals,,260,38,10
El Pollo Loco,Sides,Pinto Beans (Small),402,28,30
El Pollo Loco,Sides,Cole Slaw(Small),196,29,4
El Pollo Loco,Sides,Hand-Made Guacamole,134,9,10
El Pollo Loco,Sides,Flame-Grilled Chicken Wing ,72,3,6
El Pollo Loco,Chicken,Chicken Tostada (no shell & no dressing),91,0,5
El Pollo Loco,Salads,Flan,429,43,13
El Pollo Loco,Desserts,Fosters Freeze Vanilla (Kid's Cone),263,34,12
El Pollo Loco,Desserts,"6.5"" Flour Tortillas(8 pack)",200,33,5
El Pollo Loco,Sides,BBQ Black Beans (Small),869,124,29
El Pollo Loco,Sides,BBQ Black Beans (Small),200,36,3
El Pollo Loco,Sides,Flan,200,36,3
El Pollo Loco,Desserts,Chicken Tostada (no shell & no dressing),263,34,12
El Pollo Loco,Salads,Pinto Beans(Small),429,43,13
El Pollo Loco,Sides,,196,29,4
FATZ,Appetizers,Calabash Chicken Salad,125,7,2
FATZ,Salads,Traditional Caesar Salad,783,62,32
FATZ,Salads,Southern Gold Ribs and Calabash Chicken,109,13,3
FATZ,Entrees,"Premium Grilled Pork Chops, BBQ",880,90,36
FATZ,Entrees,"FATZ Famous Fish Platter, Blackened (2 Fillets)",876,26,52
FATZ,Seafood,FATZ Onyum Burger,610,54,23
FATZ,Burgers,"FATZ Famous Fish Sandwich, Key West Style",1010,71,57
FATZ,Sandwiches,Steamed Broccoli ,435,46,15
FATZ,Sides,Veggie Skewers (2 skewers),51,7,1
FATZ,Sides,Cheese Fries,225,11,19
